1486645429932474370 2022-01-27 18:21:05 +0800 <straits_times> President Halimah tears up as she expresses her appreciation to MOH Covid-19 service staff at the Istana  https://t.co/rNJoV2a9sB 
1486640123051708424 2022-01-27 18:00:00 +0800 <TODAYonline> Covid-19: England lifts Omicron restrictions  https://t.co/LILMZRz1pX  https://t.co/U9Oy7BN1vj 
1486637240629358602 2022-01-27 17:48:33 +0800 <TODAYonline> Covid-19 vaccine not 'direct cause' of heart condition that led to woman's death: 2 hospitals that treated her  https://t.co/7HuKbAX48o  https://t.co/h4PTNP8bmW 
1486633095310630915 2022-01-27 17:32:04 +0800 <TODAYonline> Covid-19 vaccine not 'direct cause' of heart condition that led to woman's death: 2 hospitals that treated her  https://t.co/kATi2SP3nZ  https://t.co/jM5egf3ZIw 
1486628538056945667 2022-01-27 17:13:58 +0800 <asiaonecom> Beijing Winter Games: Covid-19 cases in Olympic bubble rise to 106  https://t.co/GfYNPHsVCD  https://t.co/fDhaSJhrlD 
1486621699579822082 2022-01-27 16:46:47 +0800 <asiaonecom> More children in hospital presented with Covid-19 symptoms that are 'not mild': KKH paediatrician  https://t.co/VHFbGV7L2X  https://t.co/UIHHoMuV9G 
1486621247962181637 2022-01-27 16:45:00 +0800 <TODAYonline> Beijing city limits movement in more areas to curb Covid cases before Olympics  https://t.co/poxMyCrAXu  https://t.co/RcHF80sTTP 
1486619180522778625 2022-01-27 16:36:47 +0800 <asiaonecom> 'Doesn't feel like anything's going to change': Expats exit Singapore as patience for Covid-19 rules wears thin  https://t.co/lr7kcV57BA  https://t.co/zF5VZdo2L4 
1486618619769344001 2022-01-27 16:34:33 +0800 <ChannelNewsAsia> Heart disease the cause of death of woman who died months after COVID-19 jab: Heart centres  https://t.co/3kYacchI8h  https://t.co/QFOGPli09K 
1486616736732311552 2022-01-27 16:27:04 +0800 <TODAYonline> Expats head for the exit as 'easy' Singapore's Covid-19 controls bite  https://t.co/RmBDQQ5eI1  https://t.co/cvmB6BbDbo 
1486608805441916932 2022-01-27 15:55:33 +0800 <straits_times> Children admitted for Covid-19 at KKH doubles since December 2021  https://t.co/gwyDm2sWJh 
1486602438480072706 2022-01-27 15:30:15 +0800 <YahooSG> "Post any transplant your immune system is cut off. COVID could kill you," a medical ethicist said.    https://t.co/c5PelH8wTP 
1486601272635453446 2022-01-27 15:25:37 +0800 <NathanHartono> We seem to be making so many decisions based on fear these days, moreso than usual. Like between the fear of catching Covid and the fear of breaking the 154939 rules in sg, its a lot.   Genuinely curious what the long term effects are to us as a collective. 
